0,8,0.0,0.0,-0.19801980198019803,-0.04950495049504951,-0.38613861386138615,-0.1485148514851485,-0.5544554455445545,-0.2376237623762376,-0.6732673267326733,-0.297029702970297,-0.3069306930693069,-0.49504950495049505,-0.36633663366336633,-0.7425742574257426,-0.38613861386138615,-0.8910891089108911,-0.38613861386138615,-1.0,-0.19801980198019803,-0.5247524752475248,-0.22772277227722773,-0.7623762376237624,-0.21782178217821782,-0.7920792079207921,-0.21782178217821782,-0.7524752475247525,-0.06930693069306931,-0.5148514851485149,-0.09900990099009901,-0.7227722772277227,-0.09900990099009901,-0.7425742574257426,-0.10891089108910891,-0.7029702970297029,0.0594059405940594,-0.4752475247524752,0.04950495049504951,-0.6435643564356436,0.04950495049504951,-0.6732673267326733,0.0297029702970297,-0.6534653465346535,0.0297029702970297,-0.6534653465346535
1,8,0.0,0.0,-0.2079207920792079,-0.0594059405940594,-0.39603960396039606,-0.16831683168316833,-0.5643564356435643,-0.2376237623762376,-0.693069306930693,-0.3069306930693069,-0.31683168316831684,-0.5148514851485149,-0.38613861386138615,-0.7425742574257426,-0.40594059405940597,-0.8811881188118812,-0.4158415841584158,-1.0,-0.2079207920792079,-0.5346534653465347,-0.2376237623762376,-0.7524752475247525,-0.2376237623762376,-0.7920792079207921,-0.24752475247524752,-0.7722772277227723,-0.0891089108910891,-0.5247524752475248,-0.10891089108910891,-0.7227722772277227,-0.1188118811881188,-0.7623762376237624,-0.12871287128712872,-0.7425742574257426,0.04950495049504951,-0.48514851485148514,0.039603960396039604,-0.6435643564356436,0.019801980198019802,-0.6732673267326733,0.009900990099009901,-0.6732673267326733,0.009900990099009901,-0.6732673267326733
2,8,0.0,0.0,-0.20202020202020202,-0.04040404040404041,-0.3939393939393939,-0.1414141414141414,-0.5555555555555556,-0.23232323232323232,-0.6868686868686869,-0.2828282828282828,-0.31313131313131315,-0.48484848484848486,-0.37373737373737376,-0.7373737373737373,-0.3939393939393939,-0.8787878787878788,-0.3939393939393939,-1.0,-0.20202020202020202,-0.5252525252525253,-0.2222222222222222,-0.7575757575757576,-0.21212121212121213,-0.7676767676767676,-0.21212121212121213,-0.7272727272727273,-0.0707070707070707,-0.5151515151515151,-0.09090909090909091,-0.7373737373737373,-0.08080808080808081,-0.7272727272727273,-0.09090909090909091,-0.6666666666666666,0.050505050505050504,-0.48484848484848486,0.050505050505050504,-0.6666666666666666,0.050505050505050504,-0.6565656565656566,0.030303030303030304,-0.6060606060606061,0.030303030303030304,-0.6060606060606061
3,8,0.0,0.0,-0.19801980198019803,-0.0594059405940594,-0.39603960396039606,-0.16831683168316833,-0.5544554455445545,-0.25742574257425743,-0.6732673267326733,-0.32673267326732675,-0.3069306930693069,-0.49504950495049505,-0.3465346534653465,-0.7326732673267327,-0.36633663366336633,-0.8811881188118812,-0.36633663366336633,-1.0,-0.1782178217821782,-0.5247524752475248,-0.2079207920792079,-0.7524752475247525,-0.19801980198019803,-0.7722772277227723,-0.18811881188118812,-0.7227722772277227,-0.0594059405940594,-0.5148514851485149,-0.06930693069306931,-0.7326732673267327,-0.06930693069306931,-0.7425742574257426,-0.06930693069306931,-0.693069306930693,0.07920792079207921,-0.4752475247524752,0.0594059405940594,-0.6435643564356436,0.0594059405940594,-0.6633663366336634,0.04950495049504951,-0.6336633663366337,0.04950495049504951,-0.6336633663366337
4,8,0.0,0.0,-0.20588235294117646,-0.06862745098039216,-0.4019607843137255,-0.18627450980392157,-0.5588235294117647,-0.27450980392156865,-0.6862745098039216,-0.3431372549019608,-0.30392156862745096,-0.5,-0.3431372549019608,-0.7352941176470589,-0.3627450980392157,-0.8823529411764706,-0.3627450980392157,-1.0,-0.18627450980392157,-0.5196078431372549,-0.20588235294117646,-0.7549019607843137,-0.19607843137254902,-0.7843137254901961,-0.19607843137254902,-0.7549019607843137,-0.058823529411764705,-0.5098039215686274,-0.0784313725490196,-0.7254901960784313,-0.0784313725490196,-0.7549019607843137,-0.08823529411764706,-0.7156862745098039,0.06862745098039216,-0.47058823529411764,0.058823529411764705,-0.6470588235294118,0.049019607843137254,-0.6764705882352942,0.0392156862745098,-0.6470588235294118,0.0392156862745098,-0.6470588235294118
5,8,0.0,0.0,-0.19230769230769232,-0.07692307692307693,-0.38461538461538464,-0.20192307692307693,-0.5384615384615384,-0.3076923076923077,-0.6634615384615384,-0.375,-0.28846153846153844,-0.5192307692307693,-0.3173076923076923,-0.75,-0.3173076923076923,-0.8942307692307693,-0.3173076923076923,-1.0,-0.17307692307692307,-0.5384615384615384,-0.18269230769230768,-0.7692307692307693,-0.16346153846153846,-0.7884615384615384,-0.16346153846153846,-0.7403846153846154,-0.04807692307692308,-0.5192307692307693,-0.057692307692307696,-0.7307692307692307,-0.04807692307692308,-0.75,-0.04807692307692308,-0.6923076923076923,0.07692307692307693,-0.47115384615384615,0.07692307692307693,-0.6442307692307693,0.07692307692307693,-0.6634615384615384,0.0673076923076923,-0.625,0.0673076923076923,-0.625
6,8,0.0,0.0,-0.17475728155339806,-0.07766990291262135,-0.3592233009708738,-0.21359223300970873,-0.5048543689320388,-0.32038834951456313,-0.6213592233009708,-0.4077669902912621,-0.24271844660194175,-0.5145631067961165,-0.27184466019417475,-0.7475728155339806,-0.27184466019417475,-0.8932038834951457,-0.2621359223300971,-1.0,-0.13592233009708737,-0.5242718446601942,-0.13592233009708737,-0.7475728155339806,-0.11650485436893204,-0.7669902912621359,-0.11650485436893204,-0.7087378640776699,-0.019417475728155338,-0.5048543689320388,-0.019417475728155338,-0.7184466019417476,-0.009708737864077669,-0.7281553398058253,-0.009708737864077669,-0.6601941747572816,0.0970873786407767,-0.4563106796116505,0.10679611650485436,-0.6310679611650486,0.10679611650485436,-0.6504854368932039,0.0970873786407767,-0.6116504854368932,0.0970873786407767,-0.6116504854368932
7,8,0.0,0.0,-0.16831683168316833,-0.09900990099009901,-0.3465346534653465,-0.2376237623762376,-0.48514851485148514,-0.3564356435643564,-0.594059405940594,-0.43564356435643564,-0.22772277227722773,-0.5346534653465347,-0.24752475247524752,-0.7524752475247525,-0.2376237623762376,-0.8910891089108911,-0.22772277227722773,-1.0,-0.1188118811881188,-0.5445544554455446,-0.10891089108910891,-0.7623762376237624,-0.0891089108910891,-0.7524752475247525,-0.07920792079207921,-0.6633663366336634,0.0,-0.5148514851485149,0.009900990099009901,-0.7128712871287128,0.0297029702970297,-0.7029702970297029,0.019801980198019802,-0.6336633663366337,0.10891089108910891,-0.46534653465346537,0.12871287128712872,-0.6237623762376238,0.12871287128712872,-0.6237623762376238,0.1188118811881188,-0.5742574257425742,0.1188118811881188,-0.5742574257425742
8,8,0.0,0.0,-0.15625,-0.09375,-0.3125,-0.2604166666666667,-0.4375,-0.3854166666666667,-0.5416666666666666,-0.46875,-0.16666666666666666,-0.5416666666666666,-0.17708333333333334,-0.7604166666666666,-0.15625,-0.8958333333333334,-0.13541666666666666,-1.0,-0.0625,-0.5416666666666666,-0.03125,-0.7291666666666666,-0.020833333333333332,-0.71875,-0.03125,-0.6770833333333334,0.052083333333333336,-0.5104166666666666,0.09375,-0.6666666666666666,0.09375,-0.6458333333333334,0.07291666666666667,-0.59375,0.16666666666666666,-0.4583333333333333,0.19791666666666666,-0.5729166666666666,0.1875,-0.5625,0.16666666666666666,-0.5208333333333334,0.16666666666666666,-0.5208333333333334
9,8,0.0,0.0,-0.14423076923076922,-0.09615384615384616,-0.27884615384615385,-0.2692307692307692,-0.38461538461538464,-0.3942307692307692,-0.47115384615384615,-0.49038461538461536,-0.11538461538461539,-0.5384615384615384,-0.08653846153846154,-0.7596153846153846,-0.04807692307692308,-0.8942307692307693,-0.019230769230769232,-1.0,0.0,-0.5288461538461539,0.04807692307692308,-0.7403846153846154,0.038461538461538464,-0.7115384615384616,0.019230769230769232,-0.6442307692307693,0.09615384615384616,-0.49038461538461536,0.16346153846153846,-0.6634615384615384,0.15384615384615385,-0.625,0.125,-0.5673076923076923,0.19230769230769232,-0.4230769230769231,0.25961538461538464,-0.5576923076923077,0.2403846153846154,-0.5288461538461539,0.20192307692307693,-0.4807692307692308,0.20192307692307693,-0.4807692307692308
